Timestamp,daily_max,daily_min,date
1979-12-31 00:00:00-06:00,276.71,274.95,1979-12-31 00:00:00-06:00
1980-01-01 00:00:00-06:00,280.51,271.07,1980-01-01 00:00:00-06:00
1980-01-02 00:00:00-06:00,279.78,271.62,1980-01-02 00:00:00-06:00
1980-01-03 00:00:00-06:00,275.12,271.45,1980-01-03 00:00:00-06:00
1980-01-04 00:00:00-06:00,273.37,270.42,1980-01-04 00:00:00-06:00
1980-01-05 00:00:00-06:00,273.29,270.19,1980-01-05 00:00:00-06:00
1980-01-06 00:00:00-06:00,275.84,270.36,1980-01-06 00:00:00-06:00
1980-01-07 00:00:00-06:00,272.31,264.48,1980-01-07 00:00:00-06:00
1980-01-08 00:00:00-06:00,268.77,262.85,1980-01-08 00:00:00-06:00
1980-01-09 00:00:00-06:00,268.53,259.71,1980-01-09 00:00:00-06:00
1980-01-10 00:00:00-06:00,279.57,262.42,1980-01-10 00:00:00-06:00
1980-01-11 00:00:00-06:00,280.65,267.11,1980-01-11 00:00:00-06:00
1980-01-12 00:00:00-06:00,270.77,264.72,1980-01-12 00:00:00-06:00
1980-01-13 00:00:00-06:00,275.96,269.29,1980-01-13 00:00:00-06:00
1980-01-14 00:00:00-06:00,278.85,271.12,1980-01-14 00:00:00-06:00
1980-01-15 00:00:00-06:00,282.53,273.71,1980-01-15 00:00:00-06:00
1980-01-16 00:00:00-06:00,286.32,278.76,1980-01-16 00:00:00-06:00
1980-01-17 00:00:00-06:00,280.73,273.81,1980-01-17 00:00:00-06:00
1980-01-18 00:00:00-06:00,280.64,271.65,1980-01-18 00:00:00-06:00
1980-01-19 00:00:00-06:00,279.48,272.11,1980-01-19 00:00:00-06:00
1980-01-20 00:00:00-06:00,277.18,272.7,1980-01-20 00:00:00-06:00
1980-01-21 00:00:00-06:00,276.37,271.77,1980-01-21 00:00:00-06:00
1980-01-22 00:00:00-06:00,277.05,269.01,1980-01-22 00:00:00-06:00
1980-01-23 00:00:00-06:00,271.62,265.46,1980-01-23 00:00:00-06:00
1980-01-24 00:00:00-06:00,278.91,269.65,1980-01-24 00:00:00-06:00
1980-01-25 00:00:00-06:00,279.67,273.36,1980-01-25 00:00:00-06:00
1980-01-26 00:00:00-06:00,273.44,268.36,1980-01-26 00:00:00-06:00
1980-01-27 00:00:00-06:00,268.0,264.98,1980-01-27 00:00:00-06:00
1980-01-28 00:00:00-06:00,266.91,263.94,1980-01-28 00:00:00-06:00
1980-01-29 00:00:00-06:00,266.47,263.18,1980-01-29 00:00:00-06:00
1980-01-30 00:00:00-06:00,266.58,264.33,1980-01-30 00:00:00-06:00
1980-01-31 00:00:00-06:00,264.22,260.52,1980-01-31 00:00:00-06:00
1980-02-01 00:00:00-06:00,264.67,256.06,1980-02-01 00:00:00-06:00
1980-02-02 00:00:00-06:00,269.72,258.36,1980-02-02 00:00:00-06:00
1980-02-03 00:00:00-06:00,269.76,260.56,1980-02-03 00:00:00-06:00
1980-02-04 00:00:00-06:00,270.04,256.03,1980-02-04 00:00:00-06:00
1980-02-05 00:00:00-06:00,273.55,267.8,1980-02-05 00:00:00-06:00
1980-02-06 00:00:00-06:00,271.01,268.23,1980-02-06 00:00:00-06:00
1980-02-07 00:00:00-06:00,272.44,267.99,1980-02-07 00:00:00-06:00
1980-02-08 00:00:00-06:00,271.01,267.16,1980-02-08 00:00:00-06:00
1980-02-09 00:00:00-06:00,271.27,259.91,1980-02-09 00:00:00-06:00
1980-02-10 00:00:00-06:00,271.17,256.3,1980-02-10 00:00:00-06:00
1980-02-11 00:00:00-06:00,271.26,263.94,1980-02-11 00:00:00-06:00
1980-02-12 00:00:00-06:00,269.18,261.02,1980-02-12 00:00:00-06:00
1980-02-13 00:00:00-06:00,273.26,258.9,1980-02-13 00:00:00-06:00
1980-02-14 00:00:00-06:00,275.17,273.29,1980-02-14 00:00:00-06:00
1980-02-15 00:00:00-06:00,274.8,269.45,1980-02-15 00:00:00-06:00
1980-02-16 00:00:00-06:00,268.95,258.83,1980-02-16 00:00:00-06:00
1980-02-17 00:00:00-06:00,268.81,255.99,1980-02-17 00:00:00-06:00
1980-02-18 00:00:00-06:00,274.24,260.8,1980-02-18 00:00:00-06:00
1980-02-19 00:00:00-06:00,276.95,271.75,1980-02-19 00:00:00-06:00
1980-02-20 00:00:00-06:00,281.56,274.52,1980-02-20 00:00:00-06:00
1980-02-21 00:00:00-06:00,285.36,274.54,1980-02-21 00:00:00-06:00
1980-02-22 00:00:00-06:00,282.45,275.6,1980-02-22 00:00:00-06:00
1980-02-23 00:00:00-06:00,279.54,272.48,1980-02-23 00:00:00-06:00
1980-02-24 00:00:00-06:00,278.58,270.63,1980-02-24 00:00:00-06:00
1980-02-25 00:00:00-06:00,273.05,263.39,1980-02-25 00:00:00-06:00
1980-02-26 00:00:00-06:00,270.89,258.0,1980-02-26 00:00:00-06:00
1980-02-27 00:00:00-06:00,275.07,266.73,1980-02-27 00:00:00-06:00
1980-02-28 00:00:00-06:00,277.03,270.54,1980-02-28 00:00:00-06:00
1980-02-29 00:00:00-06:00,270.44,263.37,1980-02-29 00:00:00-06:00
1980-03-01 00:00:00-06:00,263.1,257.11,1980-03-01 00:00:00-06:00
1980-03-02 00:00:00-06:00,267.57,250.16,1980-03-02 00:00:00-06:00
1980-03-03 00:00:00-06:00,274.77,258.44,1980-03-03 00:00:00-06:00
1980-03-04 00:00:00-06:00,277.91,269.28,1980-03-04 00:00:00-06:00
1980-03-05 00:00:00-06:00,275.53,264.4,1980-03-05 00:00:00-06:00
1980-03-06 00:00:00-06:00,277.37,263.86,1980-03-06 00:00:00-06:00
1980-03-07 00:00:00-06:00,283.03,271.89,1980-03-07 00:00:00-06:00
1980-03-08 00:00:00-06:00,277.66,270.65,1980-03-08 00:00:00-06:00
1980-03-09 00:00:00-06:00,281.26,268.94,1980-03-09 00:00:00-06:00
1980-03-10 00:00:00-06:00,283.7,270.27,1980-03-10 00:00:00-06:00
1980-03-11 00:00:00-06:00,277.07,266.78,1980-03-11 00:00:00-06:00
1980-03-12 00:00:00-06:00,273.8,269.89,1980-03-12 00:00:00-06:00
1980-03-13 00:00:00-06:00,273.84,270.38,1980-03-13 00:00:00-06:00
1980-03-14 00:00:00-06:00,278.08,263.51,1980-03-14 00:00:00-06:00
1980-03-15 00:00:00-06:00,282.2,271.93,1980-03-15 00:00:00-06:00
1980-03-16 00:00:00-06:00,284.88,276.42,1980-03-16 00:00:00-06:00
1980-03-17 00:00:00-06:00,281.3,271.45,1980-03-17 00:00:00-06:00
1980-03-18 00:00:00-06:00,285.84,270.93,1980-03-18 00:00:00-06:00
1980-03-19 00:00:00-06:00,283.78,272.82,1980-03-19 00:00:00-06:00
1980-03-20 00:00:00-06:00,285.13,276.38,1980-03-20 00:00:00-06:00
1980-03-21 00:00:00-06:00,280.08,271.88,1980-03-21 00:00:00-06:00
1980-03-22 00:00:00-06:00,282.44,269.78,1980-03-22 00:00:00-06:00
1980-03-23 00:00:00-06:00,284.62,274.94,1980-03-23 00:00:00-06:00
1980-03-24 00:00:00-06:00,280.54,276.48,1980-03-24 00:00:00-06:00
1980-03-25 00:00:00-06:00,279.7,272.76,1980-03-25 00:00:00-06:00
1980-03-26 00:00:00-06:00,283.06,272.67,1980-03-26 00:00:00-06:00
1980-03-27 00:00:00-06:00,283.23,272.86,1980-03-27 00:00:00-06:00
1980-03-28 00:00:00-06:00,280.92,277.7,1980-03-28 00:00:00-06:00
1980-03-29 00:00:00-06:00,289.01,276.45,1980-03-29 00:00:00-06:00
1980-03-30 00:00:00-06:00,287.4,278.41,1980-03-30 00:00:00-06:00
1980-03-31 00:00:00-06:00,283.67,276.58,1980-03-31 00:00:00-06:00
1980-04-01 00:00:00-06:00,286.23,276.17,1980-04-01 00:00:00-06:00
1980-04-02 00:00:00-06:00,290.39,276.87,1980-04-02 00:00:00-06:00
1980-04-03 00:00:00-06:00,291.49,280.66,1980-04-03 00:00:00-06:00
1980-04-04 00:00:00-06:00,283.38,277.8,1980-04-04 00:00:00-06:00
1980-04-05 00:00:00-06:00,288.21,278.34,1980-04-05 00:00:00-06:00
1980-04-06 00:00:00-06:00,290.06,279.33,1980-04-06 00:00:00-06:00
1980-04-07 00:00:00-06:00,296.8,283.24,1980-04-07 00:00:00-06:00
1980-04-08 00:00:00-06:00,291.19,282.83,1980-04-08 00:00:00-06:00
1980-04-09 00:00:00-06:00,283.25,280.49,1980-04-09 00:00:00-06:00
1980-04-10 00:00:00-06:00,290.02,276.16,1980-04-10 00:00:00-06:00
1980-04-11 00:00:00-06:00,292.38,279.6,1980-04-11 00:00:00-06:00
1980-04-12 00:00:00-06:00,286.24,277.03,1980-04-12 00:00:00-06:00
1980-04-13 00:00:00-06:00,283.49,275.77,1980-04-13 00:00:00-06:00
1980-04-14 00:00:00-06:00,279.63,274.94,1980-04-14 00:00:00-06:00
1980-04-15 00:00:00-06:00,286.95,274.56,1980-04-15 00:00:00-06:00
1980-04-16 00:00:00-06:00,287.64,276.15,1980-04-16 00:00:00-06:00
1980-04-17 00:00:00-06:00,291.54,278.45,1980-04-17 00:00:00-06:00
1980-04-18 00:00:00-06:00,291.66,280.3,1980-04-18 00:00:00-06:00
1980-04-19 00:00:00-06:00,295.0,281.41,1980-04-19 00:00:00-06:00
1980-04-20 00:00:00-06:00,297.33,283.46,1980-04-20 00:00:00-06:00
1980-04-21 00:00:00-06:00,299.57,287.0,1980-04-21 00:00:00-06:00
1980-04-22 00:00:00-06:00,301.24,287.01,1980-04-22 00:00:00-06:00
1980-04-23 00:00:00-06:00,296.89,286.06,1980-04-23 00:00:00-06:00
1980-04-24 00:00:00-06:00,290.75,279.05,1980-04-24 00:00:00-06:00
1980-04-25 00:00:00-06:00,287.11,275.72,1980-04-25 00:00:00-06:00
1980-04-26 00:00:00-06:00,287.1,281.1,1980-04-26 00:00:00-06:00
1980-04-27 00:00:00-06:00,288.37,282.08,1980-04-27 00:00:00-06:00
1980-04-28 00:00:00-05:00,289.88,283.02,1980-04-28 00:00:00-05:00
1980-04-29 00:00:00-05:00,289.64,282.85,1980-04-29 00:00:00-05:00
1980-04-30 00:00:00-05:00,288.51,283.41,1980-04-30 00:00:00-05:00
1980-05-01 00:00:00-05:00,293.14,284.21,1980-05-01 00:00:00-05:00
1980-05-02 00:00:00-05:00,295.32,288.03,1980-05-02 00:00:00-05:00
1980-05-03 00:00:00-05:00,296.72,286.03,1980-05-03 00:00:00-05:00
1980-05-04 00:00:00-05:00,299.26,286.56,1980-05-04 00:00:00-05:00
1980-05-05 00:00:00-05:00,300.47,287.56,1980-05-05 00:00:00-05:00
1980-05-06 00:00:00-05:00,297.31,286.5,1980-05-06 00:00:00-05:00
1980-05-07 00:00:00-05:00,288.54,280.65,1980-05-07 00:00:00-05:00
1980-05-08 00:00:00-05:00,284.71,278.62,1980-05-08 00:00:00-05:00
1980-05-09 00:00:00-05:00,290.24,276.15,1980-05-09 00:00:00-05:00
1980-05-10 00:00:00-05:00,295.55,278.0,1980-05-10 00:00:00-05:00
1980-05-11 00:00:00-05:00,300.78,290.96,1980-05-11 00:00:00-05:00
1980-05-12 00:00:00-05:00,298.27,290.41,1980-05-12 00:00:00-05:00
1980-05-13 00:00:00-05:00,298.1,284.42,1980-05-13 00:00:00-05:00
1980-05-14 00:00:00-05:00,292.48,280.65,1980-05-14 00:00:00-05:00
1980-05-15 00:00:00-05:00,294.81,282.36,1980-05-15 00:00:00-05:00
1980-05-16 00:00:00-05:00,290.61,283.13,1980-05-16 00:00:00-05:00
1980-05-17 00:00:00-05:00,297.9,288.05,1980-05-17 00:00:00-05:00
1980-05-18 00:00:00-05:00,293.99,289.24,1980-05-18 00:00:00-05:00
1980-05-19 00:00:00-05:00,294.24,287.69,1980-05-19 00:00:00-05:00
1980-05-20 00:00:00-05:00,294.36,287.39,1980-05-20 00:00:00-05:00
1980-05-21 00:00:00-05:00,296.29,287.76,1980-05-21 00:00:00-05:00
1980-05-22 00:00:00-05:00,295.29,289.93,1980-05-22 00:00:00-05:00
1980-05-23 00:00:00-05:00,296.91,289.98,1980-05-23 00:00:00-05:00
1980-05-24 00:00:00-05:00,298.1,290.65,1980-05-24 00:00:00-05:00
1980-05-25 00:00:00-05:00,300.85,292.07,1980-05-25 00:00:00-05:00
1980-05-26 00:00:00-05:00,302.31,292.22,1980-05-26 00:00:00-05:00
1980-05-27 00:00:00-05:00,301.41,288.38,1980-05-27 00:00:00-05:00
1980-05-28 00:00:00-05:00,303.55,290.65,1980-05-28 00:00:00-05:00
1980-05-29 00:00:00-05:00,302.96,292.65,1980-05-29 00:00:00-05:00
1980-05-30 00:00:00-05:00,302.57,292.92,1980-05-30 00:00:00-05:00
1980-05-31 00:00:00-05:00,303.2,293.63,1980-05-31 00:00:00-05:00
1980-06-01 00:00:00-05:00,304.13,295.4,1980-06-01 00:00:00-05:00
1980-06-02 00:00:00-05:00,304.22,295.53,1980-06-02 00:00:00-05:00
1980-06-03 00:00:00-05:00,304.4,294.46,1980-06-03 00:00:00-05:00
1980-06-04 00:00:00-05:00,300.34,291.19,1980-06-04 00:00:00-05:00
1980-06-05 00:00:00-05:00,305.2,291.88,1980-06-05 00:00:00-05:00
1980-06-06 00:00:00-05:00,307.09,295.23,1980-06-06 00:00:00-05:00
1980-06-07 00:00:00-05:00,308.22,296.2,1980-06-07 00:00:00-05:00
1980-06-08 00:00:00-05:00,297.51,287.36,1980-06-08 00:00:00-05:00
1980-06-09 00:00:00-05:00,297.57,283.26,1980-06-09 00:00:00-05:00
1980-06-10 00:00:00-05:00,300.73,285.68,1980-06-10 00:00:00-05:00
1980-06-11 00:00:00-05:00,297.55,284.93,1980-06-11 00:00:00-05:00
1980-06-12 00:00:00-05:00,299.21,284.13,1980-06-12 00:00:00-05:00
1980-06-13 00:00:00-05:00,303.05,286.37,1980-06-13 00:00:00-05:00
1980-06-14 00:00:00-05:00,306.22,291.31,1980-06-14 00:00:00-05:00
1980-06-15 00:00:00-05:00,302.94,293.76,1980-06-15 00:00:00-05:00
1980-06-16 00:00:00-05:00,296.42,287.6,1980-06-16 00:00:00-05:00
1980-06-17 00:00:00-05:00,297.55,284.36,1980-06-17 00:00:00-05:00
1980-06-18 00:00:00-05:00,301.5,289.91,1980-06-18 00:00:00-05:00
1980-06-19 00:00:00-05:00,304.38,290.37,1980-06-19 00:00:00-05:00
1980-06-20 00:00:00-05:00,296.8,283.67,1980-06-20 00:00:00-05:00
1980-06-21 00:00:00-05:00,299.36,290.08,1980-06-21 00:00:00-05:00
1980-06-22 00:00:00-05:00,303.12,290.4,1980-06-22 00:00:00-05:00
1980-06-23 00:00:00-05:00,302.09,295.6,1980-06-23 00:00:00-05:00
1980-06-24 00:00:00-05:00,303.94,294.79,1980-06-24 00:00:00-05:00
1980-06-25 00:00:00-05:00,306.8,293.86,1980-06-25 00:00:00-05:00
1980-06-26 00:00:00-05:00,307.73,297.5,1980-06-26 00:00:00-05:00
1980-06-27 00:00:00-05:00,308.42,295.3,1980-06-27 00:00:00-05:00
1980-06-28 00:00:00-05:00,307.48,299.12,1980-06-28 00:00:00-05:00
1980-06-29 00:00:00-05:00,305.26,293.11,1980-06-29 00:00:00-05:00
1980-06-30 00:00:00-05:00,302.37,288.76,1980-06-30 00:00:00-05:00
1980-07-01 00:00:00-05:00,311.18,293.42,1980-07-01 00:00:00-05:00
1980-07-02 00:00:00-05:00,303.53,298.31,1980-07-02 00:00:00-05:00
1980-07-03 00:00:00-05:00,303.57,296.69,1980-07-03 00:00:00-05:00
1980-07-04 00:00:00-05:00,308.76,298.15,1980-07-04 00:00:00-05:00
1980-07-05 00:00:00-05:00,307.66,300.02,1980-07-05 00:00:00-05:00
1980-07-06 00:00:00-05:00,308.45,299.0,1980-07-06 00:00:00-05:00
1980-07-07 00:00:00-05:00,310.34,297.82,1980-07-07 00:00:00-05:00
1980-07-08 00:00:00-05:00,309.88,298.5,1980-07-08 00:00:00-05:00
1980-07-09 00:00:00-05:00,310.18,298.0,1980-07-09 00:00:00-05:00
1980-07-10 00:00:00-05:00,310.74,298.73,1980-07-10 00:00:00-05:00
1980-07-11 00:00:00-05:00,311.21,299.27,1980-07-11 00:00:00-05:00
1980-07-12 00:00:00-05:00,311.71,300.19,1980-07-12 00:00:00-05:00
1980-07-13 00:00:00-05:00,309.71,299.54,1980-07-13 00:00:00-05:00
1980-07-14 00:00:00-05:00,311.04,297.42,1980-07-14 00:00:00-05:00
1980-07-15 00:00:00-05:00,312.44,297.75,1980-07-15 00:00:00-05:00
1980-07-16 00:00:00-05:00,312.26,298.72,1980-07-16 00:00:00-05:00
1980-07-17 00:00:00-05:00,308.49,294.85,1980-07-17 00:00:00-05:00
1980-07-18 00:00:00-05:00,309.96,293.96,1980-07-18 00:00:00-05:00
1980-07-19 00:00:00-05:00,312.35,296.16,1980-07-19 00:00:00-05:00
1980-07-20 00:00:00-05:00,310.88,295.96,1980-07-20 00:00:00-05:00
1980-07-21 00:00:00-05:00,304.75,298.19,1980-07-21 00:00:00-05:00
1980-07-22 00:00:00-05:00,303.42,292.99,1980-07-22 00:00:00-05:00
1980-07-23 00:00:00-05:00,303.22,290.16,1980-07-23 00:00:00-05:00
1980-07-24 00:00:00-05:00,304.13,290.02,1980-07-24 00:00:00-05:00
1980-07-25 00:00:00-05:00,306.39,290.57,1980-07-25 00:00:00-05:00
1980-07-26 00:00:00-05:00,305.03,292.69,1980-07-26 00:00:00-05:00
1980-07-27 00:00:00-05:00,301.29,294.72,1980-07-27 00:00:00-05:00
1980-07-28 00:00:00-05:00,304.73,291.82,1980-07-28 00:00:00-05:00
1980-07-29 00:00:00-05:00,310.54,291.57,1980-07-29 00:00:00-05:00
1980-07-30 00:00:00-05:00,312.95,293.02,1980-07-30 00:00:00-05:00
1980-07-31 00:00:00-05:00,314.69,297.43,1980-07-31 00:00:00-05:00
1980-08-01 00:00:00-05:00,313.24,298.56,1980-08-01 00:00:00-05:00
1980-08-02 00:00:00-05:00,313.96,297.9,1980-08-02 00:00:00-05:00
1980-08-03 00:00:00-05:00,310.41,297.44,1980-08-03 00:00:00-05:00
1980-08-04 00:00:00-05:00,311.59,294.67,1980-08-04 00:00:00-05:00
1980-08-05 00:00:00-05:00,306.32,298.46,1980-08-05 00:00:00-05:00
1980-08-06 00:00:00-05:00,308.37,297.29,1980-08-06 00:00:00-05:00
1980-08-07 00:00:00-05:00,310.63,299.0,1980-08-07 00:00:00-05:00
1980-08-08 00:00:00-05:00,311.34,297.9,1980-08-08 00:00:00-05:00
1980-08-09 00:00:00-05:00,312.86,297.99,1980-08-09 00:00:00-05:00
1980-08-10 00:00:00-05:00,312.8,298.62,1980-08-10 00:00:00-05:00
1980-08-11 00:00:00-05:00,310.43,298.01,1980-08-11 00:00:00-05:00
1980-08-12 00:00:00-05:00,307.27,292.05,1980-08-12 00:00:00-05:00
1980-08-13 00:00:00-05:00,312.0,292.25,1980-08-13 00:00:00-05:00
1980-08-14 00:00:00-05:00,308.11,297.6,1980-08-14 00:00:00-05:00
1980-08-15 00:00:00-05:00,304.72,298.27,1980-08-15 00:00:00-05:00
1980-08-16 00:00:00-05:00,305.37,294.85,1980-08-16 00:00:00-05:00
1980-08-17 00:00:00-05:00,306.36,297.91,1980-08-17 00:00:00-05:00
1980-08-18 00:00:00-05:00,305.58,298.53,1980-08-18 00:00:00-05:00
1980-08-19 00:00:00-05:00,308.4,298.16,1980-08-19 00:00:00-05:00
1980-08-20 00:00:00-05:00,309.25,298.6,1980-08-20 00:00:00-05:00
1980-08-21 00:00:00-05:00,305.01,293.41,1980-08-21 00:00:00-05:00
1980-08-22 00:00:00-05:00,303.21,289.5,1980-08-22 00:00:00-05:00
1980-08-23 00:00:00-05:00,303.36,288.68,1980-08-23 00:00:00-05:00
1980-08-24 00:00:00-05:00,305.45,287.93,1980-08-24 00:00:00-05:00
1980-08-25 00:00:00-05:00,307.66,289.88,1980-08-25 00:00:00-05:00
1980-08-26 00:00:00-05:00,309.66,292.14,1980-08-26 00:00:00-05:00
1980-08-27 00:00:00-05:00,310.3,293.73,1980-08-27 00:00:00-05:00
1980-08-28 00:00:00-05:00,308.49,294.54,1980-08-28 00:00:00-05:00
1980-08-29 00:00:00-05:00,305.22,295.19,1980-08-29 00:00:00-05:00
1980-08-30 00:00:00-05:00,308.87,293.49,1980-08-30 00:00:00-05:00
1980-08-31 00:00:00-05:00,308.99,295.61,1980-08-31 00:00:00-05:00
1980-09-01 00:00:00-05:00,304.49,297.79,1980-09-01 00:00:00-05:00
1980-09-02 00:00:00-05:00,305.29,294.92,1980-09-02 00:00:00-05:00
1980-09-03 00:00:00-05:00,306.61,291.0,1980-09-03 00:00:00-05:00
1980-09-04 00:00:00-05:00,306.32,295.48,1980-09-04 00:00:00-05:00
1980-09-05 00:00:00-05:00,306.46,294.38,1980-09-05 00:00:00-05:00
1980-09-06 00:00:00-05:00,308.15,295.07,1980-09-06 00:00:00-05:00
1980-09-07 00:00:00-05:00,309.29,296.19,1980-09-07 00:00:00-05:00
1980-09-08 00:00:00-05:00,308.91,295.97,1980-09-08 00:00:00-05:00
1980-09-09 00:00:00-05:00,308.14,293.65,1980-09-09 00:00:00-05:00
1980-09-10 00:00:00-05:00,299.5,285.21,1980-09-10 00:00:00-05:00
1980-09-11 00:00:00-05:00,303.34,285.85,1980-09-11 00:00:00-05:00
1980-09-12 00:00:00-05:00,309.46,291.54,1980-09-12 00:00:00-05:00
1980-09-13 00:00:00-05:00,310.61,295.89,1980-09-13 00:00:00-05:00
1980-09-14 00:00:00-05:00,303.13,291.5,1980-09-14 00:00:00-05:00
1980-09-15 00:00:00-05:00,302.42,285.55,1980-09-15 00:00:00-05:00
1980-09-16 00:00:00-05:00,308.09,292.67,1980-09-16 00:00:00-05:00
1980-09-17 00:00:00-05:00,293.71,284.82,1980-09-17 00:00:00-05:00
1980-09-18 00:00:00-05:00,299.92,285.96,1980-09-18 00:00:00-05:00
1980-09-19 00:00:00-05:00,302.62,286.67,1980-09-19 00:00:00-05:00
1980-09-20 00:00:00-05:00,306.18,290.54,1980-09-20 00:00:00-05:00
1980-09-21 00:00:00-05:00,306.21,294.46,1980-09-21 00:00:00-05:00
1980-09-22 00:00:00-05:00,306.85,291.18,1980-09-22 00:00:00-05:00
1980-09-23 00:00:00-05:00,295.27,285.79,1980-09-23 00:00:00-05:00
1980-09-24 00:00:00-05:00,299.04,282.91,1980-09-24 00:00:00-05:00
1980-09-25 00:00:00-05:00,299.48,285.98,1980-09-25 00:00:00-05:00
1980-09-26 00:00:00-05:00,292.68,277.93,1980-09-26 00:00:00-05:00
1980-09-27 00:00:00-05:00,296.78,280.92,1980-09-27 00:00:00-05:00
1980-09-28 00:00:00-05:00,294.33,285.63,1980-09-28 00:00:00-05:00
1980-09-29 00:00:00-05:00,298.37,286.96,1980-09-29 00:00:00-05:00
1980-09-30 00:00:00-05:00,299.87,291.05,1980-09-30 00:00:00-05:00
1980-10-01 00:00:00-05:00,303.77,288.2,1980-10-01 00:00:00-05:00
1980-10-02 00:00:00-05:00,297.06,281.91,1980-10-02 00:00:00-05:00
1980-10-03 00:00:00-05:00,285.56,280.99,1980-10-03 00:00:00-05:00
1980-10-04 00:00:00-05:00,287.37,279.98,1980-10-04 00:00:00-05:00
1980-10-05 00:00:00-05:00,288.66,279.79,1980-10-05 00:00:00-05:00
1980-10-06 00:00:00-05:00,298.47,276.42,1980-10-06 00:00:00-05:00
1980-10-07 00:00:00-05:00,301.17,283.26,1980-10-07 00:00:00-05:00
1980-10-08 00:00:00-05:00,305.22,286.03,1980-10-08 00:00:00-05:00
1980-10-09 00:00:00-05:00,302.07,284.5,1980-10-09 00:00:00-05:00
1980-10-10 00:00:00-05:00,302.41,284.86,1980-10-10 00:00:00-05:00
1980-10-11 00:00:00-05:00,290.91,279.54,1980-10-11 00:00:00-05:00
1980-10-12 00:00:00-05:00,288.8,273.99,1980-10-12 00:00:00-05:00
1980-10-13 00:00:00-05:00,295.45,274.9,1980-10-13 00:00:00-05:00
1980-10-14 00:00:00-05:00,300.42,280.77,1980-10-14 00:00:00-05:00
1980-10-15 00:00:00-05:00,300.54,287.5,1980-10-15 00:00:00-05:00
1980-10-16 00:00:00-05:00,301.33,290.12,1980-10-16 00:00:00-05:00
1980-10-17 00:00:00-05:00,297.03,286.51,1980-10-17 00:00:00-05:00
1980-10-18 00:00:00-05:00,293.22,279.99,1980-10-18 00:00:00-05:00
1980-10-19 00:00:00-05:00,287.72,277.19,1980-10-19 00:00:00-05:00
1980-10-20 00:00:00-05:00,294.96,278.29,1980-10-20 00:00:00-05:00
1980-10-21 00:00:00-05:00,297.2,281.42,1980-10-21 00:00:00-05:00
1980-10-22 00:00:00-05:00,297.89,281.06,1980-10-22 00:00:00-05:00
1980-10-23 00:00:00-05:00,297.36,283.94,1980-10-23 00:00:00-05:00
1980-10-24 00:00:00-05:00,288.68,279.58,1980-10-24 00:00:00-05:00
1980-10-25 00:00:00-05:00,283.3,278.33,1980-10-25 00:00:00-05:00
1980-10-26 00:00:00-05:00,283.56,275.98,1980-10-26 00:00:00-05:00
1980-10-27 00:00:00-06:00,282.23,275.92,1980-10-27 00:00:00-06:00
1980-10-28 00:00:00-06:00,282.62,273.15,1980-10-28 00:00:00-06:00
1980-10-29 00:00:00-06:00,281.37,270.07,1980-10-29 00:00:00-06:00
1980-10-30 00:00:00-06:00,285.77,271.76,1980-10-30 00:00:00-06:00
1980-10-31 00:00:00-06:00,291.92,274.29,1980-10-31 00:00:00-06:00
1980-11-01 00:00:00-06:00,290.68,277.96,1980-11-01 00:00:00-06:00
1980-11-02 00:00:00-06:00,294.21,275.38,1980-11-02 00:00:00-06:00
1980-11-03 00:00:00-06:00,295.43,280.83,1980-11-03 00:00:00-06:00
1980-11-04 00:00:00-06:00,289.64,279.04,1980-11-04 00:00:00-06:00
1980-11-05 00:00:00-06:00,288.56,276.49,1980-11-05 00:00:00-06:00
1980-11-06 00:00:00-06:00,294.67,275.62,1980-11-06 00:00:00-06:00
1980-11-07 00:00:00-06:00,298.61,284.16,1980-11-07 00:00:00-06:00
1980-11-08 00:00:00-06:00,296.9,282.59,1980-11-08 00:00:00-06:00
1980-11-09 00:00:00-06:00,294.85,283.06,1980-11-09 00:00:00-06:00
1980-11-10 00:00:00-06:00,287.33,275.96,1980-11-10 00:00:00-06:00
1980-11-11 00:00:00-06:00,284.4,271.39,1980-11-11 00:00:00-06:00
1980-11-12 00:00:00-06:00,289.55,277.96,1980-11-12 00:00:00-06:00
1980-11-13 00:00:00-06:00,295.75,277.34,1980-11-13 00:00:00-06:00
1980-11-14 00:00:00-06:00,285.16,280.47,1980-11-14 00:00:00-06:00
1980-11-15 00:00:00-06:00,280.23,273.88,1980-11-15 00:00:00-06:00
1980-11-16 00:00:00-06:00,281.92,269.36,1980-11-16 00:00:00-06:00
1980-11-17 00:00:00-06:00,280.48,273.95,1980-11-17 00:00:00-06:00
1980-11-18 00:00:00-06:00,277.56,269.33,1980-11-18 00:00:00-06:00
1980-11-19 00:00:00-06:00,280.39,268.75,1980-11-19 00:00:00-06:00
1980-11-20 00:00:00-06:00,283.45,269.57,1980-11-20 00:00:00-06:00
1980-11-21 00:00:00-06:00,282.78,269.86,1980-11-21 00:00:00-06:00
1980-11-22 00:00:00-06:00,284.72,270.77,1980-11-22 00:00:00-06:00
1980-11-23 00:00:00-06:00,282.44,277.43,1980-11-23 00:00:00-06:00
1980-11-24 00:00:00-06:00,279.36,272.9,1980-11-24 00:00:00-06:00
1980-11-25 00:00:00-06:00,276.32,268.62,1980-11-25 00:00:00-06:00
1980-11-26 00:00:00-06:00,278.83,268.53,1980-11-26 00:00:00-06:00
